Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"214122","CVE-2025-21219","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21220","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21223","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21224","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21225","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21226","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21227","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21228","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21229","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21230","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21231","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21232","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21233","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21234","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21235","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21236","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21237","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21238","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
"214122","CVE-2025-21239","10.0","Critical","edc-prod-d20001.is.okte.sk","tcp","445","KB5049983: Windows Server 2022 / Azure Stack HCI 22H2 Security Update (January 2025)","The remote Windows host is affected by multiple vulnerabilities.","The remote Windows host is missing security update 5049983. It is, therefore, affected by multiple vulnerabilities

  - Windows Reliable Multicast Transport Driver (RMCAST) Remote Code Execution Vulnerability (CVE-2025-21307)

  - Windows Telephony Service Remote Code Execution Vulnerability (CVE-2025-21223, CVE-2025-21233,
    CVE-2025-21236, CVE-2025-21237, CVE-2025-21238, CVE-2025-21239, CVE-2025-21240, CVE-2025-21241,
    CVE-2025-21243, CVE-2025-21244, CVE-2025-21245, CVE-2025-21246, CVE-2025-21248, CVE-2025-21250,
    CVE-2025-21252, CVE-2025-21266, CVE-2025-21273, CVE-2025-21282, CVE-2025-21286, CVE-2025-21302,
    CVE-2025-21303, CVE-2025-21305, CVE-2025-21306, CVE-2025-21339, CVE-2025-21409, CVE-2025-21411,
    CVE-2025-21413, CVE-2025-21417)

  - Windows BitLocker Information Disclosure Vulnerability (CVE-2025-21210, CVE-2025-21214)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Apply Security Update 5049983","https://support.microsoft.com/help/5049983","
The remote host is missing one of the following rollup KBs : 
  - 5049983

  - C:\Windows\system32\ntoskrnl.exe has not been patched.
    Remote version : 10.0.20348.2965
    Should be      : 10.0.20348.3089

"
